10675,ENT408,UB/HIMS01/13/0020,ACCOUNTANCY,400,2,2013/2014,17,47,0,0,0,0
10676,ENT408,UBa/HIMS01/13/0024,ACCOUNTANCY,400,2,2013/2014,22,48,0,0,0,0
10677,ENT408,UBa/HIMS01/13/0028,ACCOUNTANCY,400,2,2013/2014,20,48,0,0,0,0
10678,ENT408,UBa/HIMS01/13/0034,ACCOUNTANCY,400,2,2013/2014,19,47,0,0,0,0
10679,ENT408,UBa/HIMS01/13/0035,ACCOUNTANCY,400,2,2013/2014,27,52,3.5,6,0,0
10680,ENT408,UBa/HIMS01/13/0037,ACCOUNTANCY,400,2,2013/2014,20,53,0,0,0,0
10681,ENT408,UBa/HIMS01/13/0048,ACCOUNTANCY,400,2,2013/2014,24,55,0,0,0,0
10682,ENT408,UBa/HIMS01/13/0055,ACCOUNTANCY,400,2,2013/2014,,57,0,0,0,0
10683,ENT408,UBa/HIMS01/13/0064,ACCOUNTANCY,400,2,2013/2014,25,61,0,0,0,0
10684,ENT408,UBa/HIMS01/13/0065,ACCOUNTANCY,400,2,2013/2014,22,45,0,0,0,0
10685,ENT408,UBa/HIMS01/13/0079,ACCOUNTANCY,400,2,2013/2014,20,55,0,0,0,0
10686,ENT408,UBa/HIMS01/13/0083,ACCOUNTANCY,400,2,2013/2014,22,52,0,0,0,0
10687,ENT408,UBa/HIMS01/13/0086,ACCOUNTANCY,400,2,2013/2014,22,42,0,0,0,0
10688,ENT408,UBa/HIMS01/13/0101,ACCOUNTANCY,400,2,2013/2014,24,52,0,0,0,0
10689,ENT408,UBa/HIMS01/13/0103,ACCOUNTANCY,400,2,2013/2014,23,50,0,0,0,0
10690,ENT408,UBa/HIMS01/13/0089,ACCOUNTANCY,400,2,2013/2014,18,51,0,0,0,0
10691,ENT408,UBa/HIMS01/13/0113,ACCOUNTANCY,400,2,2013/2014,24,50,0,0,0,0
10692,ENT408,UBa/HIMS01/13/0119,ACCOUNTANCY,400,2,2013/2014,,,0,0,0,0
10693,ENT408,UBa/HIMS01/13/0118,ACCOUNTANCY,400,2,2013/2014,,43,0,0,0,0
10694,ENT408,UBa/HIMS01/13/0144,ACCOUNTANCY,400,2,2013/2014,21,58,0,0,0,0
10695,,,,,,,,,,,,
10696,ACC406,UBa/HIMS01/13/0003,ACCOUNTANCY,400,2,2013/2014,24,64,0,0,0,0
10697,ACC406,Uba/HIMS01/13/0005,ACCOUNTANCY,400,2,2013/2014,19,58,0,0,0,0
10698,ACC406,Uba/HIMS01/13/0017,ACCOUNTANCY,400,2,2013/2014,18,60,0,0,0,0
10699,ACC406,UB/HIMS01/13/0020,ACCOUNTANCY,400,2,2013/2014,16,60,0,0,0,0
10700,ACC406,UBa/HIMS01/13/0024,ACCOUNTANCY,400,2,2013/2014,18,56,0,0,0,0
10701,ACC406,UBa/HIMS01/13/0028,ACCOUNTANCY,400,2,2013/2014,20,60,0,0,0,0
10702,ACC406,UBa/HIMS01/13/0034,ACCOUNTANCY,400,2,2013/2014,23,42,0,0,0,0
10703,ACC406,UBa/HIMS01/13/0035,ACCOUNTANCY,400,2,2013/2014,28,66,4,6,0,0
10704,ACC406,UBa/HIMS01/13/0037,ACCOUNTANCY,400,2,2013/2014,14,54,0,0,0,0
10705,ACC406,UBa/HIMS01/13/0048,ACCOUNTANCY,400,2,2013/2014,12,56,0,0,0,0
10706,ACC406,UBa/HIMS01/13/0055,ACCOUNTANCY,400,2,2013/2014,20,20,0,0,0,0
10707,ACC406,UBa/HIMS01/13/0064,ACCOUNTANCY,400,2,2013/2014,21,62,0,0,0,0
10708,ACC406,UBa/HIMS01/13/0065,ACCOUNTANCY,400,2,2013/2014,13,52,0,0,0,0
10709,ACC406,UBa/HIMS01/13/0079,ACCOUNTANCY,400,2,2013/2014,,66,0,0,0,0
10710,ACC406,UBa/HIMS01/13/0083,ACCOUNTANCY,400,2,2013/2014,26,56,0,0,0,0
10711,ACC406,UBa/HIMS01/13/0086,ACCOUNTANCY,400,2,2013/2014,13,48,0,0,0,0
10712,ACC406,UBa/HIMS01/13/0101,ACCOUNTANCY,400,2,2013/2014,15,64,0,0,0,0
10713,ACC406,UBa/HIMS01/13/0103,ACCOUNTANCY,400,2,2013/2014,18,56,0,0,0,0
10714,ACC406,UBa/HIMS01/13/0089,ACCOUNTANCY,400,2,2013/2014,20,50,0,0,0,0
10715,ACC406,UBa/HIMS01/13/0113,ACCOUNTANCY,400,2,2013/2014,12,48,0,0,0,0
10716,ACC406,UBa/HIMS01/13/0119,ACCOUNTANCY,400,2,2013/2014,,,0,0,0,0
10717,ACC406,UBa/HIMS01/13/0118,ACCOUNTANCY,400,2,2013/2014,15,60,0,0,0,0
10718,ACC406,UBa/HIMS01/13/0144,ACCOUNTANCY,400,2,2013/2014,15,48,0,0,0,0
10719,,,,,,,,,,,,
10720,,,,,,,,,,,,
10721,BNF404,UBa/HIMS02/13/0004,BANKING AND FINANCE,400,2,2013/2014,14,36,0,1,0,0
10722,BNF404,UBa/HIMS02/13/0006,BANKING AND FINANCE,400,2,2013/2014,21,36,0,1.5,0,0
10723,BNF404,UBa/HIMS02/13/0009,BANKING AND FINANCE,400,2,2013/2014,10,31,0,0,0,0
10724,BNF404,UBa/HIMS02/13/0010,BANKING AND FINANCE,400,2,2013/2014,24,49,0,3,0,0
10725,BNF404,UBa/HIMS02/13/0022,BANKING AND FINANCE,400,2,2013/2014,19,37,0,1.5,0,0
10726,BNF404,UBa/HIMS02/13/0025,BANKING AND FINANCE,400,2,2013/2014,27,46,0,3,0,0
10727,BNF404,UBa/HIMS02/13/0027,BANKING AND FINANCE,400,2,2013/2014,28,54,0,3.5,0,0
10728,BNF404,UBa/HIMS02/13/0032,BANKING AND FINANCE,400,2,2013/2014,20,33,0,0,0,0
10729,BNF404,UBa/HIMS02/13/0033,BANKING AND FINANCE,400,2,2013/2014,27,53,0,3.5,0,0
10730,BNF404,UBa/HIMS02/13/0038,BANKING AND FINANCE,400,2,2013/2014,28,37,0,2.5,0,0
10731,BNF404,UBa/HIMS02/13/0040,BANKING AND FINANCE,400,2,2013/2014,22,29,0,1,0,0
10732,BNF404,UBa/HIMS02/13/0041,BANKING AND FINANCE,400,2,2013/2014,28,53,0,3.5,0,0
10733,BNF404,UBa/HIMS02/13/0045,BANKING AND FINANCE,400,2,2013/2014,17,26,0,0,0,0
10734,BNF404,UBa/HIMS02/13/0046,BANKING AND FINANCE,400,2,2013/2014,10,21,0,0,0,0
10735,BNF404,UBa/HIMS02/13/0050,BANKING AND FINANCE,400,2,2013/2014,17,33,0,1,0,0
10736,BNF404,UBa/HIMS02/13/0051,BANKING AND FINANCE,400,2,2013/2014,20,20,0,0,0,0
10737,BNF404,UBa/HIMS02/13/0054,BANKING AND FINANCE,400,2,2013/2014,23,,0,0,0,0
10738,BNF404,UBa/HIMS02/13/0059,BANKING AND FINANCE,400,2,2013/2014,17,25,0,0,0,0
10739,BNF404,UBa/HIMS02/13/0062,BANKING AND FINANCE,400,2,2013/2014,15,42,0,1.5,0,0
10740,BNF404,UBa/HIMS02/13/0068,BANKING AND FINANCE,400,2,2013/2014,16,,0,0,0,0
10741,BNF404,UBa/HIMS02/13/0072,BANKING AND FINANCE,400,2,2013/2014,19,53,0,0,0,0
10742,BNF404,UBa/HIMS02/13/0076,BANKING AND FINANCE,400,2,2013/2014,20,30,2,1,0,0
10743,BNF404,UBa/HIMS02/13/0078,BANKING AND FINANCE,400,2,2013/2014,23,59,0,3.5,0,0
10744,BNF404,UBa/HIMS02/13/0077,BANKING AND FINANCE,400,2,2013/2014,16,29,0,0,0,0
10745,BNF404,UBa/HIMS02/13/0069,BANKING AND FINANCE,400,2,2013/2014,18,42,0,0,0,0
10746,BNF404,UBa/HIMS02/13/0092,BANKING AND FINANCE,400,2,2013/2014,22,33,0,1.5,0,0
10747,BNF404,UBa/HIMS02/13/0100,BANKING AND FINANCE,400,2,2013/2014,17,29,0,0,0,0
10748,BNF404,UBa/HIMS02/13/0094,BANKING AND FINANCE,400,2,2013/2014,17,28,0,0,0,0
10749,BNF404,UBa/HIMS02/13/0128,BANKING AND FINANCE,400,2,2013/2014,18,,0,0,0,0
10750,BNF404,UBa/HIMS02/13/0090,BANKING AND FINANCE,400,2,2013/2014,29,52,0,3.5,0,0
10751,BNF404,UBa/HIMS02/13/0116,BANKING AND FINANCE,400,2,2013/2014,22,41,0,2,0,0
10752,BNF404,UBa/HIMS02/13/0088,BANKING AND FINANCE,400,2,2013/2014,20,29,0,0,0,0
10753,BNF404,UBa/HIMS02/13/0126,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10754,BNF404,UBa/HIMS02/13/0132,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10755,BNF404,UBa/HIMS02/13/0099,BANKING AND FINANCE,400,2,2013/2014,21,35,0,2.5,0,0
10756,BNF404,UBa/HIMS02/13/0135,BANKING AND FINANCE,400,2,2013/2014,19,30,0,0,0,0
10757,BNF404,UBa/HIMS02/13/0096,BANKING AND FINANCE,400,2,2013/2014,7,28,0,0,0,0
10758,,,,,,,,,,,,
10759,BNF402,UBa/HIMS02/13/0004,BANKING AND FINANCE,400,2,2013/2014,14,30,0,0,0,0
10760,BNF402,UBa/HIMS02/13/0006,BANKING AND FINANCE,400,2,2013/2014,11,57,0,1.5,0,0
10761,BNF402,UBa/HIMS02/13/0009,BANKING AND FINANCE,400,2,2013/2014,12,,0,0,0,0
10762,BNF402,UBa/HIMS02/13/0010,BANKING AND FINANCE,400,2,2013/2014,14,60,0,3,0,0
10763,BNF402,UBa/HIMS02/13/0022,BANKING AND FINANCE,400,2,2013/2014,11,41,0,1,0,0
10764,BNF402,UBa/HIMS02/13/0025,BANKING AND FINANCE,400,2,2013/2014,16,56,0,3,0,0
10765,BNF402,UBa/HIMS02/13/0027,BANKING AND FINANCE,400,2,2013/2014,19,66,0,3.5,0,0
10766,BNF402,UBa/HIMS02/13/0032,BANKING AND FINANCE,400,2,2013/2014,12,56,0,0,0,0
10767,BNF402,UBa/HIMS02/13/0033,BANKING AND FINANCE,400,2,2013/2014,18,45,0,2,0,0
10768,BNF402,UBa/HIMS02/13/0038,BANKING AND FINANCE,400,2,2013/2014,15,45,0,2,0,0
10769,BNF402,UBa/HIMS02/13/0040,BANKING AND FINANCE,400,2,2013/2014,14,45,0,1.5,0,0
10770,BNF402,UBa/HIMS02/13/0041,BANKING AND FINANCE,400,2,2013/2014,20,49,0,2.5,0,0
10771,BNF402,UBa/HIMS02/13/0045,BANKING AND FINANCE,400,2,2013/2014,16,40,0,1.5,0,0
10772,BNF402,UBa/HIMS02/13/0046,BANKING AND FINANCE,400,2,2013/2014,13,34,0,0,0,0
10773,BNF402,UBa/HIMS02/13/0050,BANKING AND FINANCE,400,2,2013/2014,13,46,0,1.5,0,0
10774,BNF402,UBa/HIMS02/13/0051,BANKING AND FINANCE,400,2,2013/2014,14,40,0,1,0,0
10775,BNF402,UBa/HIMS02/13/0054,BANKING AND FINANCE,400,2,2013/2014,15,58,0,3,0,0
10776,BNF402,UBa/HIMS02/13/0059,BANKING AND FINANCE,400,2,2013/2014,17,20,0,0,0,0
10777,BNF402,UBa/HIMS02/13/0062,BANKING AND FINANCE,400,2,2013/2014,15,50,0,1,0,0
10778,BNF402,UBa/HIMS02/13/0068,BANKING AND FINANCE,400,2,2013/2014,15,33,0,0,0,0
10779,BNF402,UBa/HIMS02/13/0072,BANKING AND FINANCE,400,2,2013/2014,20,56,0,0,0,0
10780,BNF402,UBa/HIMS02/13/0076,BANKING AND FINANCE,400,2,2013/2014,14,57,3.5,3,0,0
10781,BNF402,UBa/HIMS02/13/0078,BANKING AND FINANCE,400,2,2013/2014,20,59,0,3,0,0
10782,BNF402,UBa/HIMS02/13/0077,BANKING AND FINANCE,400,2,2013/2014,11,29,0,0,0,0
10783,BNF402,UBa/HIMS02/13/0069,BANKING AND FINANCE,400,2,2013/2014,17,51,0,2.5,0,0
10784,BNF402,UBa/HIMS02/13/0092,BANKING AND FINANCE,400,2,2013/2014,15,32,0,0,0,0
10785,BNF402,UBa/HIMS02/13/0100,BANKING AND FINANCE,400,2,2013/2014,13,45,0,0,0,0
10786,BNF402,UBa/HIMS02/13/0094,BANKING AND FINANCE,400,2,2013/2014,,33,0,,0,0
10787,BNF402,UBa/HIMS02/13/0128,BANKING AND FINANCE,400,2,2013/2014,14,42,0,1.5,0,0
10788,BNF402,UBa/HIMS02/13/0090,BANKING AND FINANCE,400,2,2013/2014,,46,0,,0,0
10789,BNF402,UBa/HIMS02/13/0116,BANKING AND FINANCE,400,2,2013/2014,12,37,0,0,0,0
10790,BNF402,UBa/HIMS02/13/0088,BANKING AND FINANCE,400,2,2013/2014,12,39,0,0,0,0
10791,BNF402,UBa/HIMS02/13/0126,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10792,BNF402,UBa/HIMS02/13/0132,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10793,BNF402,UBa/HIMS02/13/0099,BANKING AND FINANCE,400,2,2013/2014,17,38,0,,0,0
10794,BNF402,UBa/HIMS02/13/0135,BANKING AND FINANCE,400,2,2013/2014,13,27,0,0,0,0
10795,BNF402,UBa/HIMS02/13/0096,BANKING AND FINANCE,400,2,2013/2014,,17,0,0,0,0
10796,,,,,,,,,,,,
10797,BNF406,UBa/HIMS02/13/0004,BANKING AND FINANCE,400,2,2013/2014,24,45,0,3,0,0
10798,BNF406,UBa/HIMS02/13/0006,BANKING AND FINANCE,400,2,2013/2014,20,57,0,3.5,0,0
10799,BNF406,UBa/HIMS02/13/0009,BANKING AND FINANCE,400,2,2013/2014,,39,0,,0,0
10800,BNF406,UBa/HIMS02/13/0010,BANKING AND FINANCE,400,2,2013/2014,21,63,0,3.5,0,0
10801,BNF406,UBa/HIMS02/13/0022,BANKING AND FINANCE,400,2,2013/2014,20,51,0,3,0,0
10802,BNF406,UBa/HIMS02/13/0025,BANKING AND FINANCE,400,2,2013/2014,6,37,0,0,0,0
10803,BNF406,UBa/HIMS02/13/0027,BANKING AND FINANCE,400,2,2013/2014,20,59,0,3.5,0,0
10804,BNF406,UBa/HIMS02/13/0032,BANKING AND FINANCE,400,2,2013/2014,8,53,0,0,0,0
10805,BNF406,UBa/HIMS02/13/0033,BANKING AND FINANCE,400,2,2013/2014,22,63,0,4,0,0
10806,BNF406,UBa/HIMS02/13/0038,BANKING AND FINANCE,400,2,2013/2014,16,51,0,3,0,0
10807,BNF406,UBa/HIMS02/13/0040,BANKING AND FINANCE,400,2,2013/2014,20,53,0,3,0,0
10808,BNF406,UBa/HIMS02/13/0041,BANKING AND FINANCE,400,2,2013/2014,23,41,0,2.5,0,0
10809,BNF406,UBa/HIMS02/13/0045,BANKING AND FINANCE,400,2,2013/2014,20,41,0,2.5,0,0
10810,BNF406,UBa/HIMS02/13/0046,BANKING AND FINANCE,400,2,2013/2014,19,37,0,2,0,0
10811,BNF406,UBa/HIMS02/13/0050,BANKING AND FINANCE,400,2,2013/2014,10,23,0,0,0,0
10812,BNF406,UBa/HIMS02/13/0051,BANKING AND FINANCE,400,2,2013/2014,19,53,0,3,0,0
10813,BNF406,UBa/HIMS02/13/0054,BANKING AND FINANCE,400,2,2013/2014,23,51,0,3,0,0
10814,BNF406,UBa/HIMS02/13/0059,BANKING AND FINANCE,400,2,2013/2014,,19,0,0,0,0
10815,BNF406,UBa/HIMS02/13/0062,BANKING AND FINANCE,400,2,2013/2014,19,21,0,0,0,0
10816,BNF406,UBa/HIMS02/13/0068,BANKING AND FINANCE,400,2,2013/2014,20,35,0,2,0,0
10817,BNF406,UBa/HIMS02/13/0072,BANKING AND FINANCE,400,2,2013/2014,24,49,0,0,0,0
10818,BNF406,UBa/HIMS02/13/0076,BANKING AND FINANCE,400,2,2013/2014,0,31,0,0,0,0
10819,BNF406,UBa/HIMS02/13/0078,BANKING AND FINANCE,400,2,2013/2014,20,65,0,4,0,0
10820,BNF406,UBa/HIMS02/13/0077,BANKING AND FINANCE,400,2,2013/2014,15,41,0,2,0,0
10821,BNF406,UBa/HIMS02/13/0069,BANKING AND FINANCE,400,2,2013/2014,16,41,0,2,0,0
10822,BNF406,UBa/HIMS02/13/0092,BANKING AND FINANCE,400,2,2013/2014,15,39,0,1.5,0,0
10823,BNF406,UBa/HIMS02/13/0100,BANKING AND FINANCE,400,2,2013/2014,22,49,0,0,0,0
10824,BNF406,UBa/HIMS02/13/0094,BANKING AND FINANCE,400,2,2013/2014,17,13,0,0,0,0
10825,BNF406,UBa/HIMS02/13/0128,BANKING AND FINANCE,400,2,2013/2014,22,45,0,3,0,0
10826,BNF406,UBa/HIMS02/13/0090,BANKING AND FINANCE,400,2,2013/2014,,67,0,,0,0
10827,BNF406,UBa/HIMS02/13/0116,BANKING AND FINANCE,400,2,2013/2014,19,57,0,3.5,0,0
10828,BNF406,UBa/HIMS02/13/0088,BANKING AND FINANCE,400,2,2013/2014,,31,0,0,0,0
10829,BNF406,UBa/HIMS02/13/0126,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10830,BNF406,UBa/HIMS02/13/0132,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10831,BNF406,UBa/HIMS02/13/0099,BANKING AND FINANCE,400,2,2013/2014,20,47,0,3,0,0
10832,BNF406,UBa/HIMS02/13/0135,BANKING AND FINANCE,400,2,2013/2014,17,37,0,1.5,0,0
10833,BNF406,UBa/HIMS02/13/0096,BANKING AND FINANCE,400,2,2013/2014,22,47,0,0,0,0
10834,,,,,,,,,,,,
10835,ENT408,UBa/HIMS02/13/0004,BANKING AND FINANCE,400,2,2013/2014,,48,0,1,0,0
10836,ENT408,UBa/HIMS02/13/0006,BANKING AND FINANCE,400,2,2013/2014,20,50,0,3,0,0
10837,ENT408,UBa/HIMS02/13/0009,BANKING AND FINANCE,400,2,2013/2014,,51,0,1.5,0,0
10838,ENT408,UBa/HIMS02/13/0010,BANKING AND FINANCE,400,2,2013/2014,21,59,0,3.5,0,0
10839,ENT408,UBa/HIMS02/13/0022,BANKING AND FINANCE,400,2,2013/2014,18,61,0,3.5,0,0
10840,ENT408,UBa/HIMS02/13/0025,BANKING AND FINANCE,400,2,2013/2014,16,39,0,2,0,0
10841,ENT408,UBa/HIMS02/13/0027,BANKING AND FINANCE,400,2,2013/2014,14,50,0,2.5,0,0
10842,ENT408,UBa/HIMS02/13/0032,BANKING AND FINANCE,400,2,2013/2014,20,55,0,0,0,0
10843,ENT408,UBa/HIMS02/13/0033,BANKING AND FINANCE,400,2,2013/2014,22,61,0,3.5,0,0
10844,ENT408,UBa/HIMS02/13/0038,BANKING AND FINANCE,400,2,2013/2014,22,57,0,3.5,0,0
10845,ENT408,UBa/HIMS02/13/0040,BANKING AND FINANCE,400,2,2013/2014,19,54,0,3,0,0
10846,ENT408,UBa/HIMS02/13/0041,BANKING AND FINANCE,400,2,2013/2014,17,55,0,3,0,0
10847,ENT408,UBa/HIMS02/13/0045,BANKING AND FINANCE,400,2,2013/2014,19,55,0,3,0,0
10848,ENT408,UBa/HIMS02/13/0046,BANKING AND FINANCE,400,2,2013/2014,21,52,0,3,0,0
10849,ENT408,UBa/HIMS02/13/0050,BANKING AND FINANCE,400,2,2013/2014,18,53,0,3,0,0
10850,ENT408,UBa/HIMS02/13/0051,BANKING AND FINANCE,400,2,2013/2014,23,54,0,3.5,0,0
10851,ENT408,UBa/HIMS02/13/0054,BANKING AND FINANCE,400,2,2013/2014,10,54,0,2.5,0,0
10852,ENT408,UBa/HIMS02/13/0059,BANKING AND FINANCE,400,2,2013/2014,,50,0,1.5,0,0
10853,ENT408,UBa/HIMS02/13/0062,BANKING AND FINANCE,400,2,2013/2014,,46,0,1,0,0
10854,ENT408,UBa/HIMS02/13/0068,BANKING AND FINANCE,400,2,2013/2014,21,28,0,1,0,0
10855,ENT408,UBa/HIMS02/13/0072,BANKING AND FINANCE,400,2,2013/2014,16,58,0,0,0,0
10856,ENT408,UBa/HIMS02/13/0076,BANKING AND FINANCE,400,2,2013/2014,10,56,3,3,0,0
10857,ENT408,UBa/HIMS02/13/0078,BANKING AND FINANCE,400,2,2013/2014,20,55,0,3.5,0,0
10858,ENT408,UBa/HIMS02/13/0077,BANKING AND FINANCE,400,2,2013/2014,,58,0,2,0,0
10859,ENT408,UBa/HIMS02/13/0069,BANKING AND FINANCE,400,2,2013/2014,18,57,0,3.5,0,0
10860,ENT408,UBa/HIMS02/13/0092,BANKING AND FINANCE,400,2,2013/2014,20,59,0,3.5,0,0
10861,ENT408,UBa/HIMS02/13/0100,BANKING AND FINANCE,400,2,2013/2014,,49,0,0,0,0
10862,ENT408,UBa/HIMS02/13/0094,BANKING AND FINANCE,400,2,2013/2014,23,21,0,0,0,0
10863,ENT408,UBa/HIMS02/13/0128,BANKING AND FINANCE,400,2,2013/2014,22,48,0,3,0,0
10864,ENT408,UBa/HIMS02/13/0090,BANKING AND FINANCE,400,2,2013/2014,28,27,0,2,0,0
10865,ENT408,UBa/HIMS02/13/0116,BANKING AND FINANCE,400,2,2013/2014,20,57,0,3.5,0,0
10866,ENT408,UBa/HIMS02/13/0088,BANKING AND FINANCE,400,2,2013/2014,10,54,0,0,0,0
10867,ENT408,UBa/HIMS02/13/0126,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10868,ENT408,UBa/HIMS02/13/0132,BANKING AND FINANCE,400,2,2013/2014,,,0,,0,0
10869,ENT408,UBa/HIMS02/13/0099,BANKING AND FINANCE,400,2,2013/2014,10,58,0,3,0,0
10870,ENT408,UBa/HIMS02/13/0135,BANKING AND FINANCE,400,2,2013/2014,15,56,0,3,0,0
10871,ENT408,UBa/HIMS02/13/0096,BANKING AND FINANCE,400,2,2013/2014,,56,0,0,0,0
10872,,,,,,,,,,,,
10873,MGT414,UBa/HIMS04/13/0001,MANAGEMENT,400,2,2013/2014,24,62,3.5,6,0,0
10874,MGT414,UBa/HIMS04/13/0008,MANAGEMENT,400,2,2013/2014,23,58,0,3.5,0,0
10875,MGT414,UBa/HIMS04/13/0012,MANAGEMENT,400,2,2013/2014,21,39,0,0,0,0
10876,MGT414,UBa/HIMS04/13/0013,MANAGEMENT,400,2,2013/2014,27,24,0,1,0,0
